Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.MediatR\Enigmatry.Entry.MediatR.csproj,File,Enigmatry.Entry.MediatR\Enigmatry.Entry.MediatR.csproj,,,Microsoft.Extensions.Logging 9.0.12,,,,,"Microsoft.Extensions.Logging, 9.0.12  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.MediatR\Enigmatry.Entry.MediatR.csproj,File,Enigmatry.Entry.MediatR\Enigmatry.Entry.MediatR.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.MediatR.Tests\Enigmatry.Entry.MediatR.Tests.csproj,File,Enigmatry.Entry.MediatR.Tests\Enigmatry.Entry.MediatR.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Enigmatry.Entry.MediatR.Tests\Enigmatry.Entry.MediatR.Tests.csproj,File,Enigmatry.Entry.MediatR.Tests\TestServiceProviderBuilder.cs,28,8,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,serviceCollection.AddMediatR(config =>          {              config.RegisterServicesFromAssembly(_testAssembly);          });
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Enigmatry.Entry.Randomness\Enigmatry.Entry.Randomness.csproj,File,Enigmatry.Entry.Randomness\Enigmatry.Entry.Randomness.csproj,,,System.Security.Cryptography.Algorithms 4.3.1,,,,,"System.Security.Cryptography.Algorithms, 4.3.1  Recommendation:  Package functionality included with new framework reference"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.Randomness\Enigmatry.Entry.Randomness.csproj,File,Enigmatry.Entry.Randomness\Enigmatry.Entry.Randomness.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,File,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,,,Microsoft.Extensions.Options.ConfigurationExtensions 9.0.12,,,,,"Microsoft.Extensions.Options.ConfigurationExtensions, 9.0.12  Recommendation:  Remove Microsoft.Extensions.Options.ConfigurationExtensions, and replace with new package Microsoft.Extensions.Options.ConfigurationExtensions 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,File,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,File,Enigmatry.Entry.Scheduler\JobConfiguration.cs,41,8,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,var value = section.Get<T>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,File,Enigmatry.Entry.Scheduler\JobConfiguration.cs,29,12,T:System.Configuration.ConfigurationErrorsException,,,,,"throw new ConfigurationErrorsException(                  $""Missing 'Cronex' value in configuration for configuration section: '{JobName}'"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,File,Enigmatry.Entry.Scheduler\JobConfiguration.cs,29,12,M:System.Configuration.ConfigurationErrorsException.#ctor(System.String),,,,,"throw new ConfigurationErrorsException(                  $""Missing 'Cronex' value in configuration for configuration section: '{JobName}'"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,File,Enigmatry.Entry.Scheduler\JobConfiguration.cs,24,12,T:System.Configuration.ConfigurationErrorsException,,,,,"throw new ConfigurationErrorsException($""Configuration Section '{JobName}' is not found"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,File,Enigmatry.Entry.Scheduler\JobConfiguration.cs,24,12,M:System.Configuration.ConfigurationErrorsException.#ctor(System.String),,,,,"throw new ConfigurationErrorsException($""Configuration Section '{JobName}' is not found"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,File,Enigmatry.Entry.Scheduler\OpenTelemetryJobListener.cs,24,8,"M:System.Diagnostics.ActivitySource.StartActivity(System.String,System.Diagnostics.ActivityKind)",,,,,"using var activity = _activitySource.StartActivity(jobName, ActivityKind.Server);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,File,Enigmatry.Entry.Scheduler\ConfigurationExtensions.cs,26,12,T:System.Configuration.ConfigurationErrorsException,,,,,"throw new ConfigurationErrorsException($""Section '{sectionName}' is missing from the configuration"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,File,Enigmatry.Entry.Scheduler\ConfigurationExtensions.cs,26,12,M:System.Configuration.ConfigurationErrorsException.#ctor(System.String),,,,,"throw new ConfigurationErrorsException($""Section '{sectionName}' is missing from the configuration"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,File,Enigmatry.Entry.Scheduler\ConfigurationExtensions.cs,16,8,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,var settings = jobSection.Get<JobSettings>();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Enigmatry.Entry.Scheduler\Enigmatry.Entry.Scheduler.csproj,File,Enigmatry.Entry.Scheduler\ServiceCollectionExtensions.cs,23,8,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,services.Configure<QuartzOptions>(configuration.GetSchedulingHostSection());
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.Scheduler.Tests\Enigmatry.Entry.Scheduler.Tests.csproj,File,Enigmatry.Entry.Scheduler.Tests\Enigmatry.Entry.Scheduler.Tests.csproj,,,Microsoft.Extensions.Configuration 9.0.12,,,,,"Microsoft.Extensions.Configuration, 9.0.12  Recommendation:  Remove Microsoft.Extensions.Configuration, and replace with new package Microsoft.Extensions.Configuration 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.Scheduler.Tests\Enigmatry.Entry.Scheduler.Tests.csproj,File,Enigmatry.Entry.Scheduler.Tests\Enigmatry.Entry.Scheduler.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler.Tests\Enigmatry.Entry.Scheduler.Tests.csproj,File,Enigmatry.Entry.Scheduler.Tests\ConfigurationExtensionsFixture.cs,62,8,P:System.Configuration.ConfigurationErrorsException.Message,,,,,"exception.Message.ShouldBe($""Configuration Section '{JobTypesWithoutConfiguration().First().Name}' is not found"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler.Tests\Enigmatry.Entry.Scheduler.Tests.csproj,File,Enigmatry.Entry.Scheduler.Tests\ConfigurationExtensionsFixture.cs,61,8,T:System.Configuration.ConfigurationErrorsException,,,,,var exception = Should.Throw<ConfigurationErrorsException>(act);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler.Tests\Enigmatry.Entry.Scheduler.Tests.csproj,File,Enigmatry.Entry.Scheduler.Tests\ConfigurationExtensionsFixture.cs,50,8,P:System.Configuration.ConfigurationErrorsException.Message,,,,,"exception.Message.ShouldBe($""Missing 'Cronex' value in configuration for configuration section: '{JobTypesWithoutValidConfiguration().First().Name}'"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler.Tests\Enigmatry.Entry.Scheduler.Tests.csproj,File,Enigmatry.Entry.Scheduler.Tests\ConfigurationExtensionsFixture.cs,49,8,T:System.Configuration.ConfigurationErrorsException,,,,,var exception = Should.Throw<ConfigurationErrorsException>(act);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler.Tests\Enigmatry.Entry.Scheduler.Tests.csproj,File,Enigmatry.Entry.Scheduler.Tests\ConfigurationExtensionsFixture.cs,38,8,P:System.Configuration.ConfigurationErrorsException.Message,,,,,"exception.Message.ShouldBe($""Configuration Section '{WrongJobTypes().First().Name}' is not found"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler.Tests\Enigmatry.Entry.Scheduler.Tests.csproj,File,Enigmatry.Entry.Scheduler.Tests\ConfigurationExtensionsFixture.cs,37,8,T:System.Configuration.ConfigurationErrorsException,,,,,var exception = Should.Throw<ConfigurationErrorsException>(act);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler.Tests\Enigmatry.Entry.Scheduler.Tests.csproj,File,Enigmatry.Entry.Scheduler.Tests\ConfigurationExtensionsFixture.cs,26,8,P:System.Configuration.ConfigurationErrorsException.Message,,,,,"exception.Message.ShouldBe(""Section 'Scheduling' is missing from the configuration"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.Scheduler.Tests\Enigmatry.Entry.Scheduler.Tests.csproj,File,Enigmatry.Entry.Scheduler.Tests\ConfigurationExtensionsFixture.cs,25,8,T:System.Configuration.ConfigurationErrorsException,,,,,var exception = Should.Throw<ConfigurationErrorsException>(act);
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.SmartEnums\Enigmatry.Entry.SmartEnums.csproj,File,Enigmatry.Entry.SmartEnums\Enigmatry.Entry.SmartEnums.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.SmartEnums.EntityFramework\Enigmatry.Entry.SmartEnums.EntityFramework.csproj,File,Enigmatry.Entry.SmartEnums.EntityFramework\Enigmatry.Entry.SmartEnums.EntityFramework.csproj,,,System.Text.Json 9.0.12,,,,,"System.Text.Json, 9.0.12  Recommendation:  Remove System.Text.Json, and replace with new package System.Text.Json 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.SmartEnums.EntityFramework\Enigmatry.Entry.SmartEnums.EntityFramework.csproj,File,Enigmatry.Entry.SmartEnums.EntityFramework\Enigmatry.Entry.SmartEnums.EntityFramework.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.SmartEnums.Swagger\Enigmatry.Entry.SmartEnums.Swagger.csproj,File,Enigmatry.Entry.SmartEnums.Swagger\Enigmatry.Entry.SmartEnums.Swagger.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.SmartEnums.SystemTextJson\Enigmatry.Entry.SmartEnums.SystemTextJson.csproj,File,Enigmatry.Entry.SmartEnums.SystemTextJson\Enigmatry.Entry.SmartEnums.SystemTextJson.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.SmartEnums.VerifyTests\Enigmatry.Entry.SmartEnums.VerifyTests.csproj,File,Enigmatry.Entry.SmartEnums.VerifyTests\Enigmatry.Entry.SmartEnums.VerifyTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.SwaggerSecurity\Enigmatry.Entry.Swagger.csproj,File,Enigmatry.Entry.SwaggerSecurity\Enigmatry.Entry.Swagger.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 9.0.12,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 9.0.12  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.SwaggerSecurity\Enigmatry.Entry.Swagger.csproj,File,Enigmatry.Entry.SwaggerSecurity\Enigmatry.Entry.Swagger.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.TemplatingEngine.Fluid\Enigmatry.Entry.TemplatingEngine.Fluid.csproj,File,Enigmatry.Entry.TemplatingEngine.Fluid\Enigmatry.Entry.TemplatingEngine.Fluid.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 9.0.12,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 9.0.12  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.TemplatingEngine.Fluid\Enigmatry.Entry.TemplatingEngine.Fluid.csproj,File,Enigmatry.Entry.TemplatingEngine.Fluid\Enigmatry.Entry.TemplatingEngine.Fluid.csproj,,,Microsoft.Extensions.Logging 9.0.12,,,,,"Microsoft.Extensions.Logging, 9.0.12  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.TemplatingEngine.Fluid\Enigmatry.Entry.TemplatingEngine.Fluid.csproj,File,Enigmatry.Entry.TemplatingEngine.Fluid\Enigmatry.Entry.TemplatingEngine.Fluid.csproj,,,Microsoft.Extensions.Logging.Abstractions 9.0.12,,,,,"Microsoft.Extensions.Logging.Abstractions, 9.0.12  Recommendation:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.TemplatingEngine.Fluid\Enigmatry.Entry.TemplatingEngine.Fluid.csproj,File,Enigmatry.Entry.TemplatingEngine.Fluid\Enigmatry.Entry.TemplatingEngine.Fluid.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.TemplatingEngine.Fluid.Tests\Enigmatry.Entry.TemplatingEngine.Fluid.Tests.csproj,File,Enigmatry.Entry.TemplatingEngine.Fluid.Tests\Enigmatry.Entry.TemplatingEngine.Fluid.Tests.csproj,,,Microsoft.Extensions.DependencyInjection 9.0.12,,,,,"Microsoft.Extensions.DependencyInjection, 9.0.12  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.TemplatingEngine.Fluid.Tests\Enigmatry.Entry.TemplatingEngine.Fluid.Tests.csproj,File,Enigmatry.Entry.TemplatingEngine.Fluid.Tests\Enigmatry.Entry.TemplatingEngine.Fluid.Tests.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 9.0.12,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 9.0.12  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.TemplatingEngine.Fluid.Tests\Enigmatry.Entry.TemplatingEngine.Fluid.Tests.csproj,File,Enigmatry.Entry.TemplatingEngine.Fluid.Tests\Enigmatry.Entry.TemplatingEngine.Fluid.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.TemplatingEngine.Razor\Enigmatry.Entry.TemplatingEngine.Razor.csproj,File,Enigmatry.Entry.TemplatingEngine.Razor\Enigmatry.Entry.TemplatingEngine.Razor.csproj,,,Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation 9.0.12,,,,,"Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation, 9.0.12  Recommendation:  Remove Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation, and replace with new package Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.TemplatingEngine.Razor\Enigmatry.Entry.TemplatingEngine.Razor.csproj,File,Enigmatry.Entry.TemplatingEngine.Razor\Enigmatry.Entry.TemplatingEngine.Razor.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 9.0.12,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 9.0.12  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.TemplatingEngine.Razor\Enigmatry.Entry.TemplatingEngine.Razor.csproj,File,Enigmatry.Entry.TemplatingEngine.Razor\Enigmatry.Entry.TemplatingEngine.Razor.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.TemplatingEngine.Razor.Tests\Enigmatry.Entry.TemplatingEngine.Razor.Tests.csproj,File,Enigmatry.Entry.TemplatingEngine.Razor.Tests\Enigmatry.Entry.TemplatingEngine.Razor.Tests.csproj,,,Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation 9.0.12,,,,,"Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation, 9.0.12  Recommendation:  Remove Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation, and replace with new package Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.TemplatingEngine.Razor.Tests\Enigmatry.Entry.TemplatingEngine.Razor.Tests.csproj,File,Enigmatry.Entry.TemplatingEngine.Razor.Tests\Enigmatry.Entry.TemplatingEngine.Razor.Tests.csproj,,,Microsoft.Extensions.FileProviders.Physical 9.0.12,,,,,"Microsoft.Extensions.FileProviders.Physical, 9.0.12  Recommendation:  Remove Microsoft.Extensions.FileProviders.Physical, and replace with new package Microsoft.Extensions.FileProviders.Physical 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Enigmatry.Entry.TemplatingEngine.Razor.Tests\Enigmatry.Entry.TemplatingEngine.Razor.Tests.csproj,File,Enigmatry.Entry.TemplatingEngine.Razor.Tests\Enigmatry.Entry.TemplatingEngine.Razor.Tests.csproj,,,Microsoft.Extensions.Hosting.Abstractions 9.0.12,,,,,"Microsoft.Extensions.Hosting.Abstractions, 9.0.12  Recommendation:  Remove Microsoft.Extensions.Hosting.Abstractions, and replace with new package Microsoft.Extensions.Hosting.Abstractions 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Enigmatry.Entry.TemplatingEngine.Razor.Tests\Enigmatry.Entry.TemplatingEngine.Razor.Tests.csproj,File,Enigmatry.Entry.TemplatingEngine.Razor.Tests\Enigmatry.Entry.TemplatingEngine.Razor.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Enigmatry.Entry.TemplatingEngine.Razor.Tests\Enigmatry.Entry.TemplatingEngine.Razor.Tests.csproj,File,Enigmatry.Entry.TemplatingEngine.Razor.Tests\RazorSampleConsoleStartup.cs,23,8,"M:Microsoft.Extensions.DependencyInjection.RazorRuntimeCompilationMvcBuilderExtensions.AddRazorRuntimeCompilation(Microsoft.Extensions.DependencyInjection.IMvcBuilder,System.Action{Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.MvcRazorRuntimeCompilationOptions})",,,,,services.AddRazorPages().AddRazorRuntimeCompilation(options =>          {              options.FileProviders.Clear();              options.FileProviders.Add(new PhysicalFileProvider(_environment.ContentRootPath));              options.AdditionalReferencePaths.Add(typeof(EmailModel).Assembly.Location);          });
